Discipline	Season	Year	Event	Gender	real_g	real_s	real_b	gen_g	gen_s	gen_b	status	text
Archery	Summer	2004	Team	Men	KOR	TPE	UKR	KOR	ITA	USA	accepted	"At the 2004 Olympic Games in Athens, the Men's Archery Team event medals were awarded as follows:

- **Gold Medal**: South Korea
- **Silver Medal**: Italy
- **Bronze Medal**: United States

South Korea's archery team has traditionally been very strong in the sport, and they continued that trend in the 2004 Olympics."
Archery	Summer	2004	Team	Women	KOR	CHN	TPE	KOR	ITA	UKR	accepted	"At the 2004 Olympic Games in Athens, the medals in the Women's Archery Team event were awarded as follows:

- **Gold Medal:** South Korea
- **Silver Medal:** Italy
- **Bronze Medal:** Ukraine

South Korea has historically been very strong in archery, and they continued that dominance in the 2004 Olympics."
Artistic Gymnastics	Summer	2004	Team All-Around	Men	JPN	USA	ROU	JPN	CHN	USA	accepted	"At the 2004 Olympic Games held in Athens, the medals for the Men's Artistic Gymnastics Team All-Around event were awarded as follows:

- **Gold Medal**: Japan
- **Silver Medal**: China
- **Bronze Medal**: United States

These teams competed for the top honors in the team event, showcasing outstanding performances across various gymnastics disciplines."
Artistic Gymnastics	Summer	2004	Team All-Around	Women	ROU	USA	RUS	USA	RUS	CHN	accepted	"At the 2004 Olympic Games in Athens, the medals in the Women's Artistic Gymnastics Team All-Around event were awarded as follows:

- **Gold Medal**: United States
- **Silver Medal**: Russia
- **Bronze Medal**: China

The U.S. team, often referred to as the ""Fierce Five,"" notably included gymnasts like Carly Patterson, Nastia Liukin, and Shawn Johnson."
Water Polo	Summer	2004	Water Polo	Men	HUN	SCG	RUS	HUN	ITA	GRE	accepted	"At the 2004 Olympic Games in Athens, Greece, the medals for the Men's Water Polo event were awarded as follows:

- **Gold Medal**: Hungary
- **Silver Medal**: Italy
- **Bronze Medal**: Greece

Hungary claimed the gold by defeating Italy in the final match, while Greece secured the bronze by winning against the United States."
Water Polo	Summer	2004	Water Polo	Women	ITA	GRE	USA	USA	AUS	HUN	accepted	"At the 2004 Olympics in Athens, Greece, the medals in the Women's Water Polo event were awarded as follows:

- **Gold Medal**: The United States
- **Silver Medal**: Australia
- **Bronze Medal**: Hungary

The women's water polo tournament was a thrilling competition, culminating in the United States securing their first Olympic gold in this sport."
Fencing	Summer	2004	Épée, Team	Men	FRA	HUN	GER	KOR	FRA	ITA	accepted	"In the Men's Fencing Épée Team event at the 2004 Olympic Games in Athens, the medals were won by the following teams:

- **Gold Medal**: South Korea
- **Silver Medal**: France
- **Bronze Medal**: Italy

These teams competed in the team event, culminating in the medal matches during the fencing competitions."
Fencing	Summer	2004	Épée, Team	Women	RUS	GER	FRA	FRA	RUS	GER	accepted	"At the 2004 Summer Olympics in Athens, the medals in the Women's Fencing Épée, Team event were awarded as follows:

- **Gold Medal**: France
- **Silver Medal**: Russia
- **Bronze Medal**: Germany

France triumphed in the team event to secure the gold medal."
Curling	Winter	2006	Curling	Men	CAN	FIN	USA	CAN	FIN	SWE	accepted	"At the 2006 Winter Olympics in Turin, the medals for the Men's Curling event were awarded as follows:

- **Gold Medal**: Canada
- **Silver Medal**: Finland
- **Bronze Medal**: Sweden

Canada secured the gold by defeating Finland in the final match."
Curling	Winter	2006	Curling	Women	SWE	SUI	CAN	SWE	JPN	DEN	accepted	"At the 2006 Winter Olympics in Turin, Italy, the medals for the Women's Curling event were awarded as follows:

- **Gold medal**: Sweden
- **Silver medal**: Japan
- **Bronze medal**: Denmark

Sweden won the gold by defeating Japan in the final match."
Ice Hockey	Winter	2006	Ice Hockey	Men	SWE	FIN	CZE	SWE	FIN	CZE	accepted	"At the 2006 Winter Olympics in Turin, Italy, the Men's Ice Hockey medals were awarded as follows:

- **Gold Medal**: Sweden
- **Silver Medal**: Finland
- **Bronze Medal**: Czech Republic

Sweden won the gold medal by defeating Finland in the final match."
Ice Hockey	Winter	2006	Ice Hockey	Women	CAN	SWE	USA	CAN	SWE	USA	accepted	"At the 2006 Winter Olympics in Torino, Italy, the medals for the Women's Ice Hockey event were awarded as follows:

- **Gold Medal**: Canada
- **Silver Medal**: Sweden
- **Bronze Medal**: United States

Canada won the gold medal by defeating Sweden in the final match."
Swimming	Summer	2008	4 x 100 metres Freestyle Relay	Men	USA	FRA	AUS	USA	FRA	AUS	accepted	"At the 2008 Olympic Games in Beijing, the Men's 4 x 100 metres Freestyle Relay event saw the following medal winners:

- **Gold**: USA (United States)
- **Silver**: France
- **Bronze**: Australia

The race was notable for the dramatic finish, with the USA winning by a narrow margin over France."
Swimming	Summer	2008	4 x 100 metres Freestyle Relay	Women	NED	USA	AUS	USA	AUS	NED	accepted	"At the 2008 Olympic Games in Beijing, the medals for the Women's 4 x 100 meters Freestyle Relay were awarded as follows:

- **Gold Medal**: United States
- **Silver Medal**: Australia
- **Bronze Medal**: Netherlands

The U.S. team set a world record in the event."
Swimming	Summer	2008	4 x 100 metres Medley Relay	Men	USA	AUS	JPN	USA	AUS	JPN	accepted	"At the 2008 Olympic Games in Beijing, the medals for the Men's Swimming 4 x 100 metres Medley Relay were awarded to the following teams:

- **Gold Medal**: United States
- **Silver Medal**: Australia
- **Bronze Medal**: Japan

The American team set a world record during this event."
Swimming	Summer	2008	4 x 100 metres Medley Relay	Women	AUS	USA	CHN	USA	AUS	NED	accepted	"At the 2008 Beijing Olympics, the medals in the Women's Swimming 4 x 100 metres Medley Relay event were awarded as follows:

- **Gold Medal**: United States
- **Silver Medal**: Australia
- **Bronze Medal**: Netherlands

The U.S. team won the event with a time of 3:29.51, setting a new world record at the time."
Athletics	Summer	2008	4 x 100 metres Relay	Men	TTO	JPN	BRA	JAM	TTO	JPN	accepted	"At the 2008 Beijing Olympics, the Men's 4 x 100 metres Relay event saw the following medal winners:

- **Gold Medal**: Jamaica (team members included Usain Bolt, Asafa Powell, Michael Frater, and Nesta Carter)
- **Silver Medal**: Trinidad and Tobago
- **Bronze Medal**: Japan

The Jamaican team set a new world record with a time of 37.10 seconds during the event."
Athletics	Summer	2008	4 x 100 metres Relay	Women	BEL	NGR	BRA	JAM	USA	RUS	accepted	"At the 2008 Beijing Olympics, the medals in the Women's 4 x 100 metres Relay event were awarded as follows:

- **Gold Medal**: Jamaica 
- **Silver Medal**: United States 
- **Bronze Medal**: Russia 

However, it's important to note that the Russian team later faced disqualification due to doping violations, which could affect the final standings regarding the medals."
Swimming	Summer	2008	4 x 200 metres Freestyle Relay	Men	USA	RUS	AUS	USA	FRA	CHN	accepted	"At the 2008 Beijing Olympics, the Men's Swimming 4 x 200 metres Freestyle Relay event resulted in the following medal winners:

- **Gold Medal**: United States (USA)
- **Silver Medal**: France (FRA)
- **Bronze Medal**: China (CHN)

The U.S. team set a world record in the event, which was a significant highlight of the Olympics."
Swimming	Summer	2008	4 x 200 metres Freestyle Relay	Women	AUS	CHN	USA	USA	AUS	GBR	accepted	"At the 2008 Olympic Games in Beijing, the medals for the Women's 4 x 200 metres Freestyle Relay event were awarded as follows:

- **Gold Medal:** United States
- **Silver Medal:** Australia
- **Bronze Medal:** Great Britain

The American team set a new world record in this event during the competition."
Athletics	Summer	2008	4 x 400 metres Relay	Men	USA	BAH	GBR	USA	JAM	GBR	unsure	"At the 2008 Beijing Olympics, the medals in the Men's 4 x 400 metres Relay event were won by the following teams:

- **Gold**: United States
- **Silver**: Jamaica
- **Bronze**: Great Britain

The U.S. team, which originally won gold, faced subsequent controversy over a doping scandal involving one of the athletes, which impacted the official standings later."
Athletics	Summer	2008	4 x 400 metres Relay	Women	USA	JAM	GBR	USA	RUS	JAM	accepted	"At the 2008 Olympic Games in Beijing, the medals for the Women's 4 x 400 metres Relay were awarded as follows:

- **Gold Medal:** United States
- **Silver Medal:** Russia
- **Bronze Medal:** Jamaica

The U.S. team won the event, finishing with a time of 3:18.54."
Basketball	Summer	2008	Basketball	Men	USA	ESP	ARG	USA	ESP	ARG	accepted	"In the 2008 Olympic Games held in Beijing, the medals for the Men's Basketball event were awarded as follows:

- **Gold Medal**: United States
- **Silver Medal**: Spain
- **Bronze Medal**: Argentina

The U.S. team, often referred to as the ""Redeem Team,"" won the gold by defeating Spain in the final match."
Basketball	Summer	2008	Basketball	Women	USA	AUS	RUS	USA	AUS	RUS	accepted	"At the 2008 Olympic Games held in Beijing, the medals for the Women's Basketball event were awarded as follows:

- **Gold Medal**: United States
- **Silver Medal**: Australia
- **Bronze Medal**: Russia

The United States women's basketball team won the final against Australia to secure the gold medal."
Rowing	Summer	2008	Coxed Eights	Men	CAN	GBR	USA	CAN	GBR	AUS	accepted	"At the 2008 Olympic Games in Beijing, the medals for the Men's Rowing Coxed Eights event were awarded as follows:

- Gold Medal: Canada
- Silver Medal: Great Britain
- Bronze Medal: Australia

This event featured teams of eight rowers with a coxswain, and it was a thrilling competition held during the games."
Rowing	Summer	2008	Coxed Eights	Women	USA	NED	ROU	USA	CAN	GBR	accepted	"At the 2008 Beijing Olympics, the medals in the Women's Rowing Coxed Eights event were awarded as follows:

- **Gold Medal**: United States
- **Silver Medal**: Canada
- **Bronze Medal**: Great Britain

The event showcased some of the best rowing teams, culminating in a thrilling competition."
Field Hockey	Summer	2008	Field Hockey	Men	GER	ESP	AUS	GER	ESP	NED	accepted	"At the 2008 Olympic Games in Beijing, the medals for the Men's Field Hockey event were awarded as follows:

- **Gold Medal**: Germany
- **Silver Medal**: Spain
- **Bronze Medal**: The Netherlands

Germany won the final match, defeating Spain to secure the gold medal."
Field Hockey	Summer	2008	Field Hockey	Women	NED	CHN	ARG	NED	ARG	GBR	accepted	"In the 2008 Olympic Games held in Beijing, the medals for the Women's Field Hockey event were awarded as follows:

- **Gold Medal**: The Netherlands
- **Silver Medal**: Argentina
- **Bronze Medal**: Great Britain

The Netherlands won the final match against Argentina to secure the gold medal."
Football	Summer	2008	Football	Men	ARG	NGR	BRA	ARG	NGR	BRA	accepted	"At the 2008 Olympic Games in Beijing, the men's football event medal winners were:

- **Gold Medal**: Argentina
- **Silver Medal**: Nigeria
- **Bronze Medal**: Brazil

Argentina won the final match against Nigeria, securing their gold medal, while Brazil claimed the bronze by defeating Belgium."
Football	Summer	2008	Football	Women	USA	BRA	GER	USA	BRA	GER	accepted	"At the 2008 Olympic Games in Beijing, the medals for the Women's Football event were awarded as follows:

- **Gold Medal**: United States
- **Silver Medal**: Brazil
- **Bronze Medal**: Germany

The United States defeated Brazil 1-0 in the final to win the gold medal."
Handball	Summer	2008	Handball	Men	FRA	ISL	ESP	FRA	ISL	SWE	accepted	"At the 2008 Olympic Games held in Beijing, the Men's Handball event medals were awarded as follows:

- **Gold Medal:** France
- **Silver Medal:** Iceland
- **Bronze Medal:** Sweden

France won their first Olympic gold in men's handball by defeating Iceland in the final match."
Handball	Summer	2008	Handball	Women	NOR	RUS	KOR	NOR	ESP	HUN	accepted	"In the Women's Handball event at the 2008 Olympic Games held in Beijing, the medal winners were as follows:

- **Gold Medal:** Norway
- **Silver Medal:** Spain
- **Bronze Medal:** Hungary

Norway triumphed in the final, securing their victory in the tournament."
Indoor Volleyball	Summer	2008	Indoor Volleyball	Men	USA	BRA	RUS	USA	BRA	RUS	accepted	"At the 2008 Olympic Games held in Beijing, the medals in the Men's Indoor Volleyball event were awarded as follows:

- **Gold Medal**: USA
- **Silver Medal**: Brazil
- **Bronze Medal**: Russia

The USA won the final match against Brazil to claim the gold."
Indoor Volleyball	Summer	2008	Indoor Volleyball	Women	BRA	USA	CHN	USA	CHN	JPN	accepted	"At the 2008 Beijing Olympics, the medals in the Women's Indoor Volleyball event were awarded as follows:

- **Gold Medal**: United States
- **Silver Medal**: China
- **Bronze Medal**: Japan

The United States won the final match against China, while Japan secured the bronze by defeating Russia."
Rowing	Summer	2008	Quadruple Sculls	Men	POL	ITA	FRA	CAN	GER	POL	accepted	"At the 2008 Beijing Olympics, the medals in the Men's Rowing Quadruple Sculls event were awarded as follows:

- **Gold Medal**: Canada
- **Silver Medal**: Germany
- **Bronze Medal**: Poland

These teams showcased exceptional skill and teamwork during the competition."
Rowing	Summer	2008	Quadruple Sculls	Women	CHN	GBR	GER	NED	AUS	GBR	accepted	"At the 2008 Olympic Games in Beijing, the medals in the Women's Rowing Quadruple Sculls event were awarded as follows:

- **Gold**: The Netherlands
- **Silver**: Australia
- **Bronze**: Great Britain

These teams competed in a thrilling final that showcased their rowing skills and teamwork."
Fencing	Summer	2008	Sabre, Team	Men	FRA	USA	ITA	ITA	USA	KOR	accepted	"At the 2008 Beijing Olympics, the medals for the Men's Fencing Sabre Team event were awarded as follows:

- **Gold Medal:** Italy
- **Silver Medal:** United States
- **Bronze Medal:** South Korea

Italy won the gold after a competitive event, showcasing strong performances throughout the tournament."
Fencing	Summer	2008	Sabre, Team	Women	UKR	CHN	USA	USA	ITA	RUS	accepted	"At the 2008 Olympic Games in Beijing, the medals in the Women's Fencing Sabre team event were awarded as follows:

- **Gold Medal:** United States
- **Silver Medal:** Italy
- **Bronze Medal:** Russia

The U.S. team won the gold by defeating Italy in the final match."
Archery	Summer	2008	Team	Men	KOR	ITA	CHN	KOR	ITA	USA	accepted	"At the 2008 Olympic Games in Beijing, the Men's Archery Team event medals were awarded as follows:

- **Gold Medal**: South Korea
- **Silver Medal**: Italy
- **Bronze Medal**: United States

South Korea won the event, continuing their dominance in archery during the Olympics."
Archery	Summer	2008	Team	Women	KOR	CHN	FRA	KOR	CHN	TPE	accepted	"At the 2008 Beijing Olympics, the medals in the Women's Archery Team event were awarded as follows:

- **Gold Medal**: South Korea
- **Silver Medal**: China
- **Bronze Medal**: Taiwan (Chinese Taipei)

The South Korean team continued their dominance in archery at the Olympics with this victory."
Table Tennis	Summer	2008	Team	Men	CHN	GER	KOR	CHN	GER	KOR	accepted	"At the 2008 Olympic Games in Beijing, the medals for the Men's Table Tennis Team event were awarded as follows:

- **Gold Medal**: China
- **Silver Medal**: Germany
- **Bronze Medal**: South Korea

China dominated the event, continuing their strong tradition in table tennis."
Table Tennis	Summer	2008	Team	Women	CHN	SGP	KOR	CHN	JPN	KOR	accepted	"At the 2008 Olympic Games in Beijing, the medals for the Women's Table Tennis Team event were awarded as follows:

- **Gold Medal**: China
- **Silver Medal**: Japan
- **Bronze Medal**: Korea (South Korea)

China's dominance in this event was significant, continuing their strong tradition in table tennis."
Artistic Gymnastics	Summer	2008	Team All-Around	Men	CHN	JPN	USA	CHN	USA	JPN	accepted	"At the 2008 Olympic Games in Beijing, the Men's Artistic Gymnastics Team All-Around event medals were awarded as follows:

- **Gold Medal:** China
- **Silver Medal:** United States
- **Bronze Medal:** Japan

China secured the top spot with a strong performance, followed by the United States and Japan."
Artistic Gymnastics	Summer	2008	Team All-Around	Women	CHN	USA	ROU	USA	RUS	CHN	accepted	"At the 2008 Beijing Olympics, the medals for the Women's Artistic Gymnastics Team All-Around event were awarded as follows:

- **Gold Medal**: United States
- **Silver Medal**: Russia
- **Bronze Medal**: China 

The U.S. team, which included athletes such as Nastia Liukin and Shawn Johnson, won the gold medal in this event."
Water Polo	Summer	2008	Water Polo	Men	HUN	USA	SRB	HUN	ESP	CRO	accepted	"At the 2008 Olympic Games in Beijing, the medals in the Men's Water Polo event were awarded as follows:

- **Gold Medal:** Hungary
- **Silver Medal:** Spain
- **Bronze Medal:** Croatia

Hungary claimed their ninth gold medal in men's water polo at that time."
Water Polo	Summer	2008	Water Polo	Women	NED	USA	AUS	USA	ESP	HUN	accepted	"At the 2008 Olympic Games in Beijing, the medals for the Women's Water Polo event were awarded as follows:

- **Gold Medal**: The United States
- **Silver Medal**: Spain
- **Bronze Medal**: Hungary

The U.S. team claimed the gold after a successful tournament."
Curling	Winter	2010	Curling	Men	CAN	NOR	SUI	CAN	NOR	SWE	accepted	"At the 2010 Winter Olympics in Vancouver, the medals for the Men's Curling event were awarded as follows:

- **Gold Medal**: Canada
- **Silver Medal**: Norway
- **Bronze Medal**: Sweden

Canada won the gold by defeating Norway in the final match."
Curling	Winter	2010	Curling	Women	SWE	CAN	CHN	CAN	SWE	SUI	accepted	"At the 2010 Winter Olympics held in Vancouver, Canada, the medals in the Women's Curling event were awarded as follows:

- **Gold Medal**: Canada
- **Silver Medal**: Sweden
- **Bronze Medal**: Switzerland

Canada won the gold after defeating Sweden in the final match."
Ice Hockey	Winter	2010	Ice Hockey	Men	CAN	USA	FIN	CAN	USA	FIN	accepted	"At the 2010 Winter Olympics held in Vancouver, the medals for the Men's Ice Hockey event were awarded as follows:

- **Gold Medal**: Canada
- **Silver Medal**: United States
- **Bronze Medal**: Finland

Canada won the gold by defeating the United States in the final."
Ice Hockey	Winter	2010	Ice Hockey	Women	CAN	USA	FIN	USA	CAN	FIN	accepted	"At the 2010 Winter Olympics held in Vancouver, Canada, the medals for the Women's Ice Hockey event were awarded as follows:

- **Gold Medal**: United States
- **Silver Medal**: Canada
- **Bronze Medal**: Finland

The final match saw the United States defeat Canada, ending a long-standing rivalry in women's ice hockey."
Swimming	Summer	2012	4 x 100 metres Freestyle Relay	Men	FRA	USA	RUS	USA	FRA	AUS	accepted	"At the 2012 Olympic Games in London, the Men's 4 x 100 metres Freestyle Relay event had the following medal winners:

- **Gold**: United States
- **Silver**: France
- **Bronze**: Australia

The U.S. team set a new Olympic record in this event."
Swimming	Summer	2012	4 x 100 metres Freestyle Relay	Women	AUS	NED	USA	USA	AUS	CAN	accepted	"At the 2012 Olympic Games in London, the medals for the Women's 4 x 100 metres Freestyle Relay were awarded as follows:

- **Gold**: United States
- **Silver**: Australia
- **Bronze**: Canada

The U.S. team set a new world record in the event."
Swimming	Summer	2012	4 x 100 metres Medley Relay	Men	USA	JPN	AUS	USA	AUS	JPN	accepted	"At the 2012 Olympic Games in London, the Men's 4 x 100 metres Medley Relay event medals were awarded as follows:

- **Gold Medal:** United States
- **Silver Medal:** Australia
- **Bronze Medal:** Japan

The U.S. team won the event with a time of 3:29.35."
Swimming	Summer	2012	4 x 100 metres Medley Relay	Women	USA	AUS	JPN	USA	AUS	CAN	accepted	"At the 2012 Olympic Games in London, the medals for the Women's 4 x 100 metres Medley Relay were awarded as follows:

- **Gold Medal**: United States
- **Silver Medal**: Australia
- **Bronze Medal**: Canada

The U.S. team set a new Olympic record in the event."
Athletics	Summer	2012	4 x 100 metres Relay	Men	JAM	TTO	FRA	JAM	USA	TTO	accepted	"At the 2012 Olympic Games in London, the medals for the Men's 4 x 100 metres Relay event were awarded as follows:

- **Gold**: Jamaica
- **Silver**: United States
- **Bronze**: Trinidad and Tobago

The Jamaican team, consisting of Usain Bolt, Yohan Blake, Nesta Carter, and Michael Frater, set a new world record with a time of 36.84 seconds."
Athletics	Summer	2012	4 x 100 metres Relay	Women	USA	JAM	UKR	JAM	USA	RUS	accepted	"At the 2012 Olympic Games in London, the medals for the Women's 4 x 100 metres Relay event were awarded as follows:

- **Gold**: Jamaica (team consisting of Veronica Campbell-Brown, Shelly-Ann Fraser-Pryce, Kerron Stewart, and anchor leg by Carmelita Jeter)
- **Silver**: United States 
- **Bronze**: Russia 

Jamaica won the race with a time of 40.82 seconds."
Swimming	Summer	2012	4 x 200 metres Freestyle Relay	Men	USA	FRA	CHN	USA	FRA	CHN	accepted	"At the 2012 Olympic Games in London, the Men's 4 x 200 meters Freestyle Relay event saw the following countries win medals:

- **Gold**: United States
- **Silver**: France
- **Bronze**: China

The American team set a new world record in this event."
Swimming	Summer	2012	4 x 200 metres Freestyle Relay	Women	USA	AUS	FRA	USA	AUS	GBR	accepted	"At the 2012 Olympic Games in London, the medals awarded in the Women's 4 x 200 metres Freestyle Relay event were as follows:

- **Gold Medal**: United States
- **Silver Medal**: Australia
- **Bronze Medal**: Great Britain

The American team set a new world record in this event during the competition."
Athletics	Summer	2012	4 x 400 metres Relay	Men	BAH	USA	TTO	USA	BAH	GBR	accepted	"At the 2012 Olympic Games in London, the Men's 4 x 400 metres relay event medals were awarded as follows:

- **Gold**: United States
- **Silver**: Bahamas
- **Bronze**: Great Britain & Northern Ireland

The U.S. team won the event with a time of 2:57.44."
Athletics	Summer	2012	4 x 400 metres Relay	Women	USA	JAM	UKR	USA	RUS	JAM	accepted	"At the 2012 Olympic Games in London, the Women's 4 x 400 metres Relay event had the following medal winners:

- **Gold**: United States
- **Silver**: Russia
- **Bronze**: Jamaica

This relay event took place on August 10, 2012, and the US team won the race with a time of 3:16.87."
Basketball	Summer	2012	Basketball	Men	USA	ESP	RUS	USA	ESP	RUS	accepted	"At the 2012 Olympic Games held in London, the medals for the Men's Basketball event were awarded as follows:

- **Gold Medal**: United States
- **Silver Medal**: Spain
- **Bronze Medal**: Russia

The United States won the gold by defeating Spain 107–100 in the final match."
Basketball	Summer	2012	Basketball	Women	USA	FRA	AUS	USA	FRA	AUS	accepted	"At the 2012 Olympic Games in London, the medals for the Women's Basketball event were awarded as follows:

- **Gold Medal**: United States
- **Silver Medal**: France
- **Bronze Medal**: Australia

The U.S. team won the gold by defeating France in the final match."
Rowing	Summer	2012	Coxed Eights	Men	GER	CAN	GBR	GBR	GER	CAN	accepted	"At the 2012 Olympic Games in London, the medals in the Men's Rowing Coxed Eights event were awarded as follows:

- **Gold Medal**: Britain (Great Britain)
- **Silver Medal**: Germany
- **Bronze Medal**: Canada

Great Britain won the event, marking a significant achievement in home waters."
Rowing	Summer	2012	Coxed Eights	Women	USA	CAN	NED	USA	CAN	GBR	accepted	"At the 2012 Olympic Games in London, the medals in the Women's Rowing Coxed Eights event were awarded as follows:

- **Gold Medal:** United States
- **Silver Medal:** Canada
- **Bronze Medal:** Great Britain

These teams competed in the final held on August 2, 2012."
Field Hockey	Summer	2012	Field Hockey	Men	GER	NED	AUS	GER	NED	GBR	accepted	"At the 2012 Olympic Games in London, the Men's Field Hockey event concluded with the following medal winners:

- **Gold Medal**: Germany
- **Silver Medal**: Netherlands
- **Bronze Medal**: Great Britain

Germany claimed the gold by defeating the Netherlands in the final match."
Field Hockey	Summer	2012	Field Hockey	Women	NED	ARG	GBR	GBR	NED	NZL	accepted	"At the 2012 Olympic Games held in London, the medals for the Women's Field Hockey event were awarded as follows:

- **Gold Medal**: Great Britain
- **Silver Medal**: The Netherlands
- **Bronze Medal**: New Zealand

Great Britain won the gold by defeating the Netherlands in the final match, while New Zealand secured the bronze by winning the third-place match."
Fencing	Summer	2012	Foil, Team	Men	ITA	JPN	GER	ITA	KOR	USA	accepted	"At the 2012 Olympic Games in London, the medals for the Men's Fencing Foil Team event were awarded as follows:

- **Gold Medal**: Italy
- **Silver Medal**: South Korea
- **Bronze Medal**: United States

Italy's victory in this event continued their strong tradition in fencing."
Fencing	Summer	2012	Foil, Team	Women	ITA	RUS	KOR	ITA	USA	RUS	accepted	"At the 2012 Olympic Games in London, the Women's Fencing Foil team event medals were awarded as follows:

- **Gold Medal**: Italy
- **Silver Medal**: United States
- **Bronze Medal**: Russia 

Italy won the gold by defeating the United States in the final match."
Football	Summer	2012	Football	Men	MEX	BRA	KOR	MEX	BRA	JPN	accepted	"At the 2012 Olympic Games in London, the Men's Football event concluded with the following medal winners:

- **Gold Medal**: Mexico
- **Silver Medal**: Brazil
- **Bronze Medal**: Japan

Mexico won the final match against Brazil, securing their first Olympic gold medal in men's football."
Football	Summer	2012	Football	Women	USA	JPN	CAN	USA	JPN	CAN	accepted	"At the 2012 Olympic Games in London, the medals for the Women's Football event were awarded as follows:

- **Gold Medal**: United States
- **Silver Medal**: Japan
- **Bronze Medal**: Canada

The U.S. team won the final against Japan, while Canada secured the bronze by defeating France in the third-place match."
Handball	Summer	2012	Handball	Men	FRA	SWE	CRO	FRA	SWE	GBR	accepted	"At the 2012 Olympic Games in London, the medals for the Men's Handball event were awarded as follows:

- **Gold Medal**: France
- **Silver Medal**: Sweden
- **Bronze Medal**: Great Britain

France won the final match against Sweden, while Great Britain secured the bronze medal."
Handball	Summer	2012	Handball	Women	NOR	MNE	ESP	NOR	MGO	FRA	accepted	"At the 2012 Olympic Games in London, the medals for the Women's Handball event were awarded as follows:

- **Gold Medal**: Norway
- **Silver Medal**: Montenegro
- **Bronze Medal**: France

Norway won the final match against Montenegro, while France secured the bronze medal by defeating Hungary."
Indoor Volleyball	Summer	2012	Indoor Volleyball	Men	RUS	BRA	ITA	RUS	BRA	ITA	accepted	"In the Men's Indoor Volleyball event at the 2012 Olympic Games held in London, the medals were awarded as follows:

- **Gold Medal**: Russia
- **Silver Medal**: Brazil
- **Bronze Medal**: Italy

Russia won the final match against Brazil to secure the gold medal, while Italy defeated the USA to take the bronze."
Indoor Volleyball	Summer	2012	Indoor Volleyball	Women	BRA	USA	JPN	USA	BRA	JPN	accepted	"At the 2012 Olympic Games in London, the medals in the Women's Indoor Volleyball event were awarded as follows:

- **Gold Medal:** United States
- **Silver Medal:** Brazil
- **Bronze Medal:** Japan

The U.S. team won the final match against Brazil, securing their first Olympic gold medal in women's indoor volleyball."
Rowing	Summer	2012	Quadruple Sculls	Men	GER	CRO	AUS	GER	GBR	NED	accepted	"At the 2012 Olympic Games in London, the medals in the Men's Rowing Quadruple Sculls event were awarded as follows:

- **Gold Medal**: Germany (team members included Eric Johannesen, Paul Ludwig, Florian Roller, and Felix Schemmer)
- **Silver Medal**: Great Britain (team members included Ben Ruby, Tom Solesbury, Peter Reed, and Alex Gregory)
- **Bronze Medal**: The Netherlands (team members included Aito de Vos, Joris van Hest, Timo de Jong, and David Weir)

These teams competed in the final race held on August 2, 2012."
Rowing	Summer	2012	Quadruple Sculls	Women	UKR	GER	USA	GBR	AUS	POL	accepted	"At the 2012 Olympic Games in London, the medals for the Women's Rowing Quadruple Sculls event were awarded as follows:

- **Gold Medal**: Great Britain
- **Silver Medal**: Australia
- **Bronze Medal**: Poland

These teams competed in the final held on August 1, 2012."
Archery	Summer	2012	Team	Men	ITA	USA	KOR	KOR	USA	ITA	accepted	"At the 2012 Summer Olympics in London, the medals for the Men's Archery Team event were awarded as follows:

- **Gold Medal**: South Korea
- **Silver Medal**: United States
- **Bronze Medal**: Italy

South Korea continued its dominance in archery, winning the gold medal in this event."
Archery	Summer	2012	Team	Women	KOR	CHN	JPN	KOR	RUS	ITA	accepted	"At the 2012 Olympic Games in London, the medals in the Women's Archery Team event were awarded as follows:

- **Gold Medal**: South Korea
- **Silver Medal**: Russia
- **Bronze Medal**: Italy

South Korea continued its dominance in archery by winning the gold medal in this event."
Table Tennis	Summer	2012	Team	Men	CHN	KOR	GER	CHN	KOR	GER	accepted	"At the 2012 Olympic Games in London, the medals for the Men's Table Tennis Team event were awarded as follows:

- **Gold Medal**: China
- **Silver Medal**: South Korea
- **Bronze Medal**: Germany 

China continued its dominance in table tennis by winning the gold, while South Korea secured the silver and Germany took home the bronze."
Table Tennis	Summer	2012	Team	Women	CHN	JPN	SGP	CHN	JPN	KOR	accepted	"At the 2012 Olympic Games in London, the medals in the Women's Table Tennis Team event were awarded as follows:

- **Gold Medal:** China
- **Silver Medal:** Japan
- **Bronze Medal:** South Korea

The Chinese team continued its dominance in the sport by winning the gold medal."
Artistic Gymnastics	Summer	2012	Team All-Around	Men	CHN	JPN	GBR	USA	RUS	CHN	accepted	"At the 2012 Olympic Games in London, the Men's Artistic Gymnastics Team All-Around event saw the following medal winners:

- **Gold Medal**: United States
- **Silver Medal**: Russia
- **Bronze Medal**: China

These teams performed in the event held on July 30, 2012."
Artistic Gymnastics	Summer	2012	Team All-Around	Women	USA	RUS	ROU	USA	RUS	ROU	accepted	"At the 2012 Olympic Games in London, the medals for the Women's Artistic Gymnastics Team All-Around event were awarded as follows:

- **Gold Medal:** United States
- **Silver Medal:** Russia
- **Bronze Medal:** Romania

The U.S. team won the gold medal, showcasing strong performances throughout the competition."
